file,id,translation_id,word_id,yoruba_text,english_text,reason,translation,confidence
scraped_data\all_yoruba_words_examples.csv,1813,555.0,217,"Olórí ohun tó sì fà á ni ipò tó bá Bíbélì mu tá wọn Ẹlẹ́rìí dì mú lórí à wọn ọ̀rà n bí ìfà jẹ̀sínilá ra, à ìdá sí-tọ̀túntòsì, sìgá mímu, à ti ìwà rere","12 Àmọ́ ìdààmú bá Sekaráyà nítorí ohun tó rí, ẹ̀rù sì bàágidigidi.12 But Zech·a·riʹah became troubled at the sight, andhe was overcome with fear. jw2019",English text contains Yoruba characters,,
scraped_data\all_yoruba_words_examples.csv,1816,555.0,217,"Wọ́n tún fi kún un pé: “À jọṣe téèyà n fi ayọ̀ bẹ̀rẹ̀, tí ọkà n èèyà n sì balẹ̀ pé nǹkaná yọrí sí dá adá a,á wá di èyí tó ń fayé súni tó sì ń kó ẹ̀dùn ọkà n bá ni gidigidi","Wọ́námáa yọ̀ gidigidi, inú wọnásì máa dùn, Exultation and rejoicingwill betheirs, jw2019",English text contains Yoruba characters,,
scraped_data\all_yoruba_words_translations.csv,16,,5,,,Very short translation,d,high
scraped_data\all_yoruba_words_translations.csv,43,,14,,,Very short translation,l,high
scraped_data\all_yoruba_words_translations.csv,45,,15,,,Very short translation,l,high
scraped_data\all_yoruba_words_translations.csv,100,,37,,,Very short translation,L,high
scraped_data\all_yoruba_words_translations.csv,105,,39,,,Very short translation,N,high
scraped_data\all_yoruba_words_translations.csv,107,,39,,,Very short translation,L,high
scraped_data\all_yoruba_words_translations.csv,111,,40,,,Very short translation,N,high
scraped_data\all_yoruba_words_translations.csv,113,,40,,,Very short translation,L,high
scraped_data\all_yoruba_words_translations.csv,132,,52,,,Very short translation,w,high
scraped_data\all_yoruba_words_translations.csv,144,,59,,,Contains non-English/non-Yoruba characters,Guinea-Bissau · Guinea-Bissau,medium
scraped_data\all_yoruba_words_translations.csv,163,,73,,,Very short translation,n,high
scraped_data\all_yoruba_words_translations.csv,184,,90,,,Very short translation,m,high
scraped_data\all_yoruba_words_translations.csv,188,,92,,,Very short translation,b,high
scraped_data\all_yoruba_words_translations.csv,196,,95,,,Very short translation,d,high
scraped_data\all_yoruba_words_translations.csv,206,,99,,,Very short translation,d,high
scraped_data\all_yoruba_words_translations.csv,212,,99,,,Contains non-English/non-Yoruba characters,father's father · grandfather · paternal grandfather,medium
scraped_data\all_yoruba_words_translations.csv,213,,99,,,Contains non-English/non-Yoruba characters,grand · grandfather · grandpa,medium
scraped_data\all_yoruba_words_translations.csv,216,,99,,,Contains non-English/non-Yoruba characters,paternal · paternity,medium
scraped_data\all_yoruba_words_translations.csv,253,,109,,,Contains non-English/non-Yoruba characters,sneakers · trainers,medium
scraped_data\all_yoruba_words_translations.csv,390,,155,,,Very short translation,d,high
scraped_data\all_yoruba_words_translations.csv,398,,159,,,Very short translation,d,high
scraped_data\all_yoruba_words_translations.csv,535,,212,,,Contains non-English/non-Yoruba characters,association football · football · soccer,medium
scraped_data\all_yoruba_words_translations.csv,537,,212,,,Contains non-English/non-Yoruba characters,football · soccer,medium
scraped_data\all_yoruba_words_translations.csv,553,,216,,,Very short translation,b,high
scraped_data\csv\a\words_examples.csv,58,6.0,3,+ Yóò gbẹ débi pé kò ní nílò ọwọ́ tó lá gbá ra tà bí ọ̀pọ̀ èèyà n kí wọ́n tó lè fà á tu tegbòtegbò,"Níbẹ̀, wọ́nákọ́ láti máa lo Bíbélì àtàwọn ìwé tó dá lórí Bíbélì, wọ́násì máa fi ojú tó tọ́ wò wọ́n. There, theylearn to use and respect the Bible and Bible-based literature. jw2019",English text contains Yoruba characters,,
scraped_data\csv\a\words_examples.csv,62,6.0,3,"Wọ́ná tù wọ́n nínú, wọ́n á sì tún bójú tó à ìní tẹ̀mí wọ́n Food, water, shelter, medical care, and emotionalandspiritual support are provided as soon as possiblejw2019","+ Tí Sọ́ọ̀lù bá sì rí ọkùnrin èyíkéyìí tó lágbára tàbí tó láyà,ágbàásíṣẹ́ ogun.+ When Saul saw any strong or courageous man, hewould recruit him into his service. jw2019",English text contains Yoruba characters,,
scraped_data\csv\a\words_examples.csv,67,6.0,3,"Kódà ní orílẹ̀-èdè tó kéré bí Netherlands, tí à wọn èèyà n ibẹ̀ jẹ́ nǹkan bíi mílíọ̀nù mẹ́ẹ̀ẹ́dógún, tó bá fi má a di January 1, 2002,á pé ọdún mẹ́ta gbá ko tí à wọn ilé iṣẹ́ tó ń ṣe owó níbẹ̀ ti wà lẹ́nu ṣíṣe nǹkan bíi bílíọ̀nù mẹ́ta owó wẹ́wẹ́ à ti ogún ó dín ní irínwó mílíọ̀nù owó bébà","Kó tó di ìgbà ìpàdé ìrọ̀lẹ́ ọjọ́ Tuesday yẹn, alábòójútó àyíká àti olùṣekòkáárí ìgbìmọ̀ àwọn alàgbà tàbí alàgbà mí ìápàdé láti jíròrò ìbéèrè èyíkéyìí tó ní lẹ́yìn tó ti ṣe àyẹ̀wò àwọn àkọsílẹ̀ náà. Sometime before the Tuesday evening meeting, the circuit overseer meets with the coordinator or another local elder to discuss any questionshe has as a result of reviewing the records. jw2019",English text contains Yoruba characters,,
scraped_data\csv\a\words_examples.csv,69,6.0,3,"Kó tó di ìgbà ìpà dé ìrọ̀lẹ́ ọjọ́ Tuesday yẹn, alá bòójútó à yíká à ti olùṣekòká á rí ìgbìmọ̀ à wọn alà gbà tà bí alà gbà mí ìá pà dé lá ti jíròrò ìbéèrè èyí kéyìí tó ní lẹ́yìn tó ti ṣe à yẹ̀wò à wọn à kọsílẹ̀ ná à","Tá a bá ń “gbàdúrà láìdabọ̀,” èyíáfi hàn pé ìgbàgbọ́ wa jinlẹ̀ lóòótọ́.—1 Tẹsalóníkà 5:17. To “pray constantly” in this way shows we have genuine faith. —1 Thessalonians 5:17. jw2019",English text contains Yoruba characters,,
scraped_data\csv\a\words_examples.csv,71,,3,"Tá a bá ń “gbà dúrà lá ìdabọ̀,” èyíá fi hà n pé ìgbà gbọ́ wa jinlẹ̀ lóòótọ́",Kí ló fàátí ìwà ìbàjẹ́ kò fi tíì kásẹ̀ nílẹ̀? Whydoes corruption persist? jw2019,English text contains Yoruba characters,,
scraped_data\csv\a\words_examples.csv,75,,3,A gbà á lá dùúrà pé kí wọ à tà wọn ìdílé ẹ wà lá ra à wọn tó má a gbá dùn à wọn ìbùkún ayérayé tí Ìjọba Ọlọ́run má a mú wá,"7 Tá a bá ní ìtòlẹ́sẹẹsẹ tó jíire fún àwọn nǹkan tẹ̀mí, ìyẹnájẹ́ ká máa rí ọ̀pọ̀ ohun tó ń gbéni ró sọ.7 Having a good spiritual routine provides uswith plenty of topics for upbuilding conversations. jw2019",English text contains Yoruba characters,,
scraped_data\csv\a\words_examples.csv,78,,3,"Ọ̀nà jíjìn ni púpọ̀ lá ra à wọn tó di onígbà gbọ́ ti wá sí Jerúsá lẹ́mù, wọn ò sì ní oúnjẹ tó pọ̀ tó èyí tí wọ́n á fi lè dúró pẹ́ níbẹ̀",Báwo la ṣe lè fi hàn pé a fẹ́ràn Jèhófà?— Ohun àkọ́kọ́ ni pé kíámọ Jèhófà dáadáa pé ó jẹ́ Ọ̀rẹ́ wa. How can we show that we love Jehovah?— One way is by getting to knowhimas a Friend. jw2019,English text contains Yoruba characters,,
scraped_data\csv\a\words_examples.csv,81,6.0,3,"Ọ̀pọ̀ tí ó wà ní ipò Jonatani ì bá ti jowú Dafidi, ní kí kà á sí abá nidíje",Àlá yìí dàáláàmú gan-an débi pé kò lè sùn. It bothered him so much thathe could not sleep. jw2019,English text contains Yoruba characters,,
scraped_data\csv\a\words_examples.csv,85,6.0,3,"(10) Kí ni à wọn oníṣègùn tí iye wọn túbọ̀ ń pọ̀ sí i ti ń múra tá n lá ti ṣe bá yìí fún à wọn Ẹlẹ́rìí Jèhófà , kí ló sì ṣeé ṣe kó wá di ìlà nà ìtọ́jú tí wọ́n á má a lò fún gbogbo alá ìsà n bí à kókò ti ń lọ",Bí ara bá sì ṣe ń gbìyànjú láti mú kèrékèré yìí padà sípò ni àwọn ìṣòro pẹ́ẹ́pẹ̀ẹ̀pẹ́ mìírànámáa yọjú. Pathological changes occur as the body attempts to repair thedamagedcartilage. jw2019,English text contains Yoruba characters,,
scraped_data\csv\a\words_examples.csv,88,6.0,3,"Olórí ohun tó sì fà á ni ipò tó bá Bíbélì mu tá wọn Ẹlẹ́rìí dì mú lórí à wọn ọ̀rà n bí ìfà jẹ̀sínilá ra, à ìdá sí-tọ̀túntòsì, sìgá mímu, à ti ìwà rere","12 Àmọ́ ìdààmú bá Sekaráyà nítorí ohun tó rí, ẹ̀rù sì bàágidigidi.12 But Zech·a·riʹah became troubled at the sight, andhe was overcome with fear. jw2019",English text contains Yoruba characters,,
scraped_data\csv\a\words_examples.csv,91,6.0,3,"Wọ́n tún fi kún un pé: “À jọṣe téèyà n fi ayọ̀ bẹ̀rẹ̀, tí ọkà n èèyà n sì balẹ̀ pé nǹkaná yọrí sí dá adá a,á wá di èyí tó ń fayé súni tó sì ń kó ẹ̀dùn ọkà n bá ni gidigidi","Wọ́námáa yọ̀ gidigidi, inú wọnásì máa dùn, Exultation and rejoicingwill betheirs, jw2019",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,33,1.0,1,(b) Kí ni ẹ̀jẹ́ tí Jèhófà ṣì má a san fún à wọn èèyà n rẹ̀,(b) Àwọn ìbéèrè pàtàkì wo ni a lè béèrè?(b) What pertinent questions may beasked? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,34,1.0,1,(b) What commitment does Jehovah still have with regard to his people,(b) Àwọn ìbéèrè pàtàkì wo ni a lè béèrè?(b) What pertinent questions may beasked? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,37,,1,(b) Ìmọ̀rà n tí ó bá à kókò mu wo ni aposteli Paulu fún à wọn Kristian ní Jerusalemu,(b) Kí ló ń múnú Jèhófà dùn láìka ohun tó ń ṣẹlẹ̀ láyé?(b) What contrast does Jehovah see when he observes today’s world? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,38,,1,(b) What timely advice did the apostle Paul give to the Christians in Jerusalem,(b) Kí ló ń múnú Jèhófà dùn láìka ohun tó ń ṣẹlẹ̀ láyé?(b) What contrast does Jehovah see when he observes today’s world? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,41,,1,(b) Kí ló túmọ̀ sí lati má ṣe fi ìmọ́lẹ̀ wa pamọ́ sá bẹ́ “apẹ̀rẹ̀ ìdíwọ̀n”,(b) Ọ̀nà wo ni Sọ́ọ̀lù gbà ṣe inúnibíni sí Dáfídì?(b) What methods did Saul use to persecute David? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,42,,1,(b) How is it that we do not hide spiritual light under a “measuring basket”,(b) Ọ̀nà wo ni Sọ́ọ̀lù gbà ṣe inúnibíni sí Dáfídì?(b) What methods did Saul use to persecute David? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,47,,1,(b) Bá wo ló ṣe jọ pé wọ́n má a yí à fiyèsí sí “ẹgbẹ́ ọmọ ogun ibi gíga” lẹ́yìn “ọjọ́ púpọ̀ yanturu”,(b) Báwo ni Bíbélì ṣe ṣàpèjúwe ìkójọpọ̀ yìí?(b) How does the Bible describe this ingathering? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,48,,1,"(b) Likely, how will “the army of the height” be given attention “after an abundance of days”",(b) Báwo ni Bíbélì ṣe ṣàpèjúwe ìkójọpọ̀ yìí?(b) How does the Bible describe this ingathering? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,51,,1,(b) Ẹ̀kọ́ à ríkọ́gbọ́n wo tí ó wémọ́ ìgboyà ni a kọ́ lá ra Joṣua à ti Kalebu,(b) Ipo wo ni awọn opitan ti kii ṣe Kristẹni fifun Jesu?(b) What place in history does a non-Christian historian give to Jesus? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,52,,1,(b) What lesson involving courage do we learn from Joshua and Caleb,(b) Ipo wo ni awọn opitan ti kii ṣe Kristẹni fifun Jesu?(b) What place in history does a non-Christian historian give to Jesus? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,55,,1,(b) Kí ni ó yẹ kí ó jẹ́ ète ìsúnniṣe wa ní yíyan à fikún ìmọ̀ ẹ̀kọ́ nígbà tí ó bá dà bíi pé ó pọn dandan,(b) Báwo ni Jésù ṣe kọ́ àwọn àpọ́sítélì rẹ̀ lẹ́kọ̀ọ́ lórí ìwà ìrẹ̀lẹ̀?(b) How did Jesus teach his apostles a lesson in humility? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,56,,1,(b) What should be our motive in choosing further education when that may appear necessary,(b) Báwo ni Jésù ṣe kọ́ àwọn àpọ́sítélì rẹ̀ lẹ́kọ̀ọ́ lórí ìwà ìrẹ̀lẹ̀?(b) How did Jesus teach his apostles a lesson in humility? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,58,,1,(b) Bá wo ni Jésù ṣe kọ́ à wọn à pọ́sítélì rẹ̀ lẹ́kọ̀ọ́ lórí ìwà ìrẹ̀lẹ̀,"(b) Tá a bá sọ pé Kristẹni kan dàgbà dénú, kí ló túmọ̀ sí?(b) What does it mean for a Christian to be mature? jw2019",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,64,,1,(b) Kí là wọn ẹ̀ka iléeṣẹ́ kan sọ nípa à wọn tó ti ilẹ̀ òkèèrè wá sìn ní ìpínlẹ̀ tá wọn ẹ̀ka ná à ń bójú tó,(b) Awọn idi wo fun ayọ ni awọn ọmọ-ẹhin Jesu ni?(b) What reasons for happiness did Jesus’ disciples have? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,65,,1,(b) What did some branch offices say about those from abroad who serve in the branch territo ry,(b) Awọn idi wo fun ayọ ni awọn ọmọ-ẹhin Jesu ni?(b) What reasons for happiness did Jesus’ disciples have? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,67,,1,(b) Awọn idi wo fun ayọ ni awọn ọmọ-ẹhin Jesu ni,(b) Èéṣe tí Jehofa fi yọ̀ǹda kí Jesu kú?(b) Why did Jehovah allow Jesus to die? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,68,,1,(b) What reasons for happiness did Jesus’ disciples have,(b) Èéṣe tí Jehofa fi yọ̀ǹda kí Jesu kú?(b) Why did Jehovah allow Jesus to die? jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,210,,19,"A ṣẹ̀ṣẹ̀ ń parí à wọn ọ̀nà abẹ́lẹ̀ ní lọ́ọ́lọ́ọ́ tà bí pé a ń kọ́ wọn lọ́wọ́ ní à wọn ìlú ń lá kan bíiBangkok, Medellín, Seoul, Shanghai, Taipei, à ti Warsaw.","Subways have recently been completed or are under construction in such cities as Bangkok, Medellín, Seoul, Shanghai, Taipei, and Warsaw.",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,274,,32,"Òtú ẹgbẹ́ Frères Maristes ní ilé ẹ̀kọ́ kan tí ó tó bi, à wọn gbọ̀ngà n ilé gbígbé, à ti à wọn ilé oko ní à gbègbè olókè kan tí ó wà ní nǹkan bíi kìlómítà 25 síBeijing.","In a mountainous region about 15 miles [25 km] from Beijing, the Frères Maristes religious order had a large school, dormitories, and farm buildings.",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,438,124.0,48,"Bi aba ri aga ifi okan bale eyi ti awon alagbara aye ti fi agbara pelu etan gba lo lowo re, owo agbara Igbani eyi to sawari ake to bo sinu odo jade!",Auto Correct,Unusual length ratio (12.2),,
scraped_data\csv\b\b_examples.csv,515,,58,À wòrá n Ẹ̀yìn Ìwé: Akéde Ìjọba Ọlọ́run tó ń wà á sù fún darandaran kan ní à gbègbè Bafatá ní orílẹ̀-èdè Guinea-Bissau,COVER: A Kingdom publisher witnessing to a shepherd in the Bafatá region of Guinea-Bissau,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,516,142.0,58,Guinea-Bissau,Guinea-Bissau · Republic of Guinea-Bissau,Unusual length ratio (0.3),,
scraped_data\csv\b\b_examples.csv,614,164.0,75,"À wọn ọ̀rọ̀ òkè yìí wá lá ti inú ìwé ná à , Jeová dentro do Judaísmo e do Cristianismo (Jèhófà nínú ẹ̀sìn à wọn Júù à ti ti Kristẹni), lá ti ọwọ́ òǹkọ̀wé ará Brazil ná à , AssisBrasil.","The above words are from the book Jeová dentro do Judaísmo e do Cristianismo (Jehovah in Judaism and Christianity), by Brazilian writer Assis Brasil.",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,669,,85,"Nígbà à péjọpọ̀ à gbá yé ní Budapest, ìwé agbéròyìnjá de ilẹ̀ Hungary ná à , Színes Vasá rnap, sọ nípa À wọn Ẹlẹ́rìí Jèhófà pé: “Bucharestni ibi tí wọ́n ti wéwèé tẹ́lẹ̀ lá ti ṣe ìpà dé ọlọ́dọọdún wọn, à mọ́ níto rí à takò lá ti ọ̀dọ̀ à wọn Kristẹni Ọ́tọ́dọ́ọ̀sì, à wọn òṣìṣẹ́ ilẹ̀ Romania kò fún À wọn Ẹlẹ́rìí Jèhófà lá yè lá ti ṣe bẹ́ẹ̀.”","During the international convention in Budapest, the Hungarian newspaper Színes Vasárnap observed regarding Jehovah's Witnesses: “Bucharestwas where they originally planned to hold their annual international meeting, but because of opposition from Orthodox Christians, the Romanian officials did not give Jehovah's Witnesses permission to do so.”",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,682,,86,"Ẹ wo bí inú mi ti dùn tó lá ti rí i tí à búrò mi ọkùnrin tí ó kéré jù lọ, Lá szló, à ti ìyà wó rẹ̀ ṣèrìbọmi níBudapest!","How delighted I was to see my youngest brother, László, and his wife baptized in Budapest!",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,686,,86,"A mu wọn lọ si ọgbà ẹ̀wọ̀n abẹlẹ ti o lorukọ buburu naa ní 60, Opopona Andrá ssy níBudapest, lati lè “mú wọn rọ̀.”","They were taken to the infamous underground prison at 60 Andrássy Street in Budapest, to be “softened.”",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,687,,86,"Ibòmírà n tí wọ́n tún kó wa lọ ni ọgbà ẹ̀wọ̀n ògbólógbó kan ní Komá rom, ìlú kan ní bèbè Odò Danube, tó jẹ́ nǹkan bí ọgọ́rin kìlómítà lá pá ìwọ̀ oòrùnBudapest.","Our next destination was an old prison in Komárom, a city on the Danube River, about 50 miles [80 km] west of Budapest.",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,688,,86,"Ní May 1943, wọ́n gbé mi lọ sí ọgbà ẹ̀wọ̀n mìírà n nílùúBudapest, lẹ́yìn ná à wọ́n tún gbé mi lọ si abúlé kan tó ń jẹ́ Má rianosztra, níbi tá a ti ń gbé nílé à wọn ajẹ́jẹ̀ẹ́ ìnìkà ngbé pẹ̀lú nǹkan bí à á dọ́rin à wọn obìnrin ajẹ́jẹ̀ẹ́ ìnìkà ngbé.","In May 1943, I was transferred to another prison in Budapestand later to the village of Márianosztra, where we lived in a monastery with some 70 nuns.",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,691,,86,"Laika ojú-ọjọ́ ti kò dara si, a ṣe é ní Népstadion níBudapest, nibi ti 40,601 eniyan ti pade lati gbadun ọyà yà ìfẹ́ ará .","In spite of the bad weather, it was held at Népstadion in Budapest, where 40,601 met to enjoy the warmth of brotherly love.",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,698,,86,"Lẹ́yìn ná à , ní July 1991, a nírìírí ìbùkún kan tí ó kọjá ohun tí a fọkà n fẹ́ jù lọ—à péjọpọ̀ kan ní pá pá ìṣeré ń lá Népstadion níBudapest, tí à wọn tí ó lé ní 40,000 à yà nṣaṣojú wá .","Then, in July of 1991, we experienced a blessing beyond our fondest dreams—a convention at Budapest'shuge Népstadion, attended by more than 40,000 delegates.",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,699,,86,"Nígbà à péjọpọ̀ à gbá yé níBudapest, ìwé agbéròyìnjá de ilẹ̀ Hungary ná à , Színes Vasá rnap, sọ nípa À wọn Ẹlẹ́rìí Jèhófà pé: “Bucharest ni ibi tí wọ́n ti wéwèé tẹ́lẹ̀ lá ti ṣe ìpà dé ọlọ́dọọdún wọn, à mọ́ níto rí à takò lá ti ọ̀dọ̀ à wọn Kristẹni Ọ́tọ́dọ́ọ̀sì, à wọn òṣìṣẹ́ ilẹ̀ Romania kò fún À wọn Ẹlẹ́rìí Jèhófà lá yè lá ti ṣe bẹ́ẹ̀.”","During the international convention in Budapest, the Hungarian newspaper Színes Vasárnap observed regarding Jehovah's Witnesses: “Bucharest was where they originally planned to hold their annual international meeting, but because of opposition from Orthodox Christians, the Romanian officials did not give Jehovah's Witnesses permission to do so.”",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,700,,86,"À wọn akéde yìí ń wà á sù fún ẹnì kan tó nífẹ̀ẹ́ sí ọ̀rọ̀ wọn ní gbà gede Vigadó Square nílùúBudapest, orílẹ̀-èdè Hungary","These happy publishers are sharing the Kingdom message with an appreciative listener at Vigadó Square in Budapest, Hungary",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,792,190.0,93,15 Ó dá jú pé ẹrù iṣẹ́ ná à lá ti ran à wọn ẹlòmírà n lọ́wọ́ kò mọ sí kìkì ìgbà tí à lá á fíà à ti ìṣọ̀kan ìjọ bá fẹ́bà jẹ́,"12 Àmọ́ ìdààmú bá Sekaráyà nítorí ohun tó rí, ẹ̀rù sìbàá gidigidi.12 But Zech·a·riʹah became troubled at the sight, and he was overcome withfear. jw2019",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,796,,93,"Níwọ̀n bí ó ti béèrè pé kí à wọn kòkòrò tíntìntín wà kí nǹkan tó bà , Pasteur ronú pé ohun kan ná à ní lá ti ṣẹlẹ̀ nípa à wọn à rùn à kórà n",O lè borí ẹ̀rù tó máa ńbàẹ́ láti ṣàlàyé àwọn nǹkan tó o gbà gbọ́You can conquer yourfearof defending your beliefsjw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,799,,93,"Ìtara tí Dá fídì ní jẹ́ owú tó dá ra tí kò fà yè gba ìdíje tà bí ìkẹ́gà n, tó sì má a ń súnni lá ti ṣe ohun tí kò ní ba orúkọ rere jẹ́ tà bí lá ti ṣà túnṣe ohun tó tibà jẹ́","Bí o ṣe ń tẹ̀ lé e, ó ń sá síwájú títí ọwọ́ rẹ kò fibàá. As you follow the bird, it keeps just aheadofyou. jw2019",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,803,190.0,93,Ẹ̀rù lè má abà wọ́n lá ti tọrọ à yè níbi iṣẹ́ lá ti lọ gbá dùn ìtòlẹ́sẹẹsẹ à péjọ à gbègbè lá tìbẹ̀rẹ̀ dópin kí wọ́n sì lè jọ́sìn Jèhófà pẹ̀lú à wọn ará kùnrin wọn,"Ọ̀rọ̀ tó sọ yẹn fi hàn pé nǹkan tibàjẹ́ jìnnà, síbẹ̀, Bíbélì jẹ́ ká mọ̀ pé ìwà ìbàjẹ́ máa tó dópin. While the situation might seemtobe hopeless, the Bible shows that even greater changes are not only possible but also certaintohappen. jw2019",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,807,190.0,93,"Nígbà tí ará bìnrin kan tó ń gbé lá gbègbè yẹn rí ipa ribiribi tá wọn ará sà lá ti ṣà túnṣe à wọn ibi tó bà jẹ́, ó sọ pé “orí òun wú, inú òun sì dùn",Wọ́n dá wọn lóró títí wọ́n fi kú lójú gbogbo àwa ẹlẹ́wọ̀n kí ẹ̀rù lèbàwá láti má ronú àtisálọ rárá. They were cruelly torturedtodeath in front of all the prisonerstoscare them into not even thinking of escaping. jw2019,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,809,190.0,93,Wọ́n dá wọn lóró títí wọ́n fi kú lójú gbogbo à wa ẹlẹ́wọ̀n kí ẹ̀rù lèbà wá lá ti má ronú à tisá lọ rá rá,"Nítorí ìdí yẹn àtàwọn nǹkan mìíràn tó ṣẹlẹ̀, ọ̀pọ̀ sọ̀rètí nù, èyí sìbàwọ́n lọ́kàn jẹ́. As a result of this and other developments, many were disappointed and a fewbecame embittered. jw2019",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,811,190.0,93,"Níto rí ìdí yẹn à tà wọn nǹkan mìírà n tó ṣẹlẹ̀, ọ̀pọ̀ sọ̀rètí nù, èyí sìbà wọ́n lọ́kà n jẹ́","Bí mo ti ń wakọ̀ lọ sí ilé ìtajà náà—ó ṣe tán, ìyá mi ṣì nílò búrẹ́dì náà—ẹ̀rù ńbàmí. As I drovetothe store—after all, my mother still needed the bread—I was in shock. jw2019",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,814,190.0,93,"▪ Loju iwoye ohun ti Johanu mọ̀ nipa Jesu, eeṣe ti oun ti lè má ni iyalẹnu nigba ti ẹmi Ọlọrunbà lé Jesu","Inú mibàjẹ́ gan-an ju ti ìgbàkigbà rí lọ, nítorí pé ńṣe ló wá jọ pé kò sí ẹni tí mo lè yíjú sí fún ìrànlọ́wọ́ mọ́. I became more despondent than ever, as I seemingly had nowhere elsetoturn for help. jw2019",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,848,198.0,95,bà bà owó kobóà kà ngbà,copper,Unusual length ratio (3.8),,
scraped_data\csv\b\b_examples.csv,849,198.0,95,bà bà owó kọbọ́à kà ngbà,copper,Unusual length ratio (4.0),,
scraped_data\csv\b\b_examples.csv,851,208.0,98,bà bá bà bá,father's father · grandfather · paternal grandfather,Unusual length ratio (0.2),,
scraped_data\csv\b\b_examples.csv,996,,107,Ọ̀bà rà gba kùm̀mọ̀; ó dÍfá fún a-lá wìí-ì-gbọ́.,Ọ̀bàràreceive acudgel blow; it consulted the Ifá oracle for a disobedient child.,English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,1012,248.0,108,"Irínwó ẹfọ̀n, ẹgbẹ̀rin ìwo, ogún-un Fúlà ní, ójìibà tà ; Ògídíolú ò wẹ̀yìn tó fi lé Adalo lùgbẹ́.","Four hundred buffaloes with eight hundred horns, twenty Fulbe men and fortyshoes; Ògídíolú did not look back until he had chased Adalo into the bush.",English text contains Yoruba characters,,
scraped_data\csv\b\b_examples.csv,1077,,111,"Ìròyìn kan lá tinú ìwé ìròyìn Time sọ pé: “Ó dà bíi pé ayọ̀ tà bí ohunkóhun míì tó bá lè mú ìtura ọkà n wá , ìyẹn bíi kéèyà n ní à gbọ́kà nlé, kéèyà n má a ro èrò rere à ti kéèyà n ní ìtẹ́lọ́rùn má a ń dín ewu à rùn tó jẹ mọ́ ọkà n à ti òpójẹ̀, à rùn ẹ̀dọ̀fóró, à tọ̀gbẹ, ẹ̀jẹ̀ ríru, òtútù à ti à kórà n tí kì í jẹ́ kéèyà n lè mí dá adá a kù","Arákùnrin Swingle fi kún ọ̀rọ̀ rẹ̀ pé: “Wíwá síhìn-ín láti wá kẹ́kọ̀ọ́ a máa sọni di onírẹ̀lẹ̀. Ìgbà tí ẹ óòbásì kúrò níhìn-ín, a óò ti túbọ̀ mú yín gbára dì láti gbé Jèhófà ga.”“It is a humbling experience to come here and spend time listening to instruction,” Brother Swingle said, adding: “You go away from here much better equipped to magnify Jehovah.”jw2019",English text contains Yoruba characters,,
